36,471.383,105.932,13.344,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
37,741.963,109.3,16.7643,0,2.20588,2.61967140e+02,4.32691310e-13,-5.30630974e-13,1.16714504e+00,4.28553163e+01,-4.07483724e-13
38,478.341,109.572,13.121,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
39,1628.09,111.415,15.9781,0,2.05034,5.64731159e+02,-1.10190880e-12,-3.69459270e-13,5.86232906e+01,-3.18770054e+01,2.26196920e-14
40,1026.81,110.922,16.6324,2,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
41,484.524,112.885,12.9594,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
42,503.115,122.588,13.3276,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
43,536.742,114.272,16.7262,0,2.11972,3.02625492e+02,5.53951171e-11,-4.93289919e-11,-1.87013872e+01,-2.33131034e+01,1.13129178e-10
44,1315.34,116.144,13.7642,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
45,1304.04,123.054,13.5354,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
46,1117.5,116.511,17.063,2,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
47,493.621,117.576,12.8665,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
48,1307.99,118.52,13.144,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
49,670,120.026,16.5063,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
50,807.326,136.998,11.7744,0,1.89995,2.73914395e+04,9.50127199e-10,2.43808259e-09,-1.03113428e+02,-4.64309791e+01,1.08331133e-08
51,1005.49,122.037,13.9262,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
52,18.4281,125.784,17.6273,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
53,1008.56,126.885,13.566,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
54,1778.55,127.015,16.2501,0,2.17222,4.09213508e+02,-3.69504164e-13,-2.76114097e-13,6.75809434e+01,-3.91990671e+01,5.80412704e-15
55,1154.03,126.66,16.2752,0,2.23468,3.85414690e+02,-1.18900251e-12,-3.01277435e-13,1.68613232e+01,-4.69855765e+01,-1.12608488e-13
56,1913.58,130.862,14.8571,0,2.83928,9.77561189e+02,-6.87480612e-10,-3.93876605e-10,2.46527110e+01,3.56280922e+01,1.60675354e-09
57,1192.82,164.784,13.066,0,3.7663,3.94746688e+03,-7.59474558e-09,5.33859534e-09,-2.57541267e+01,5.25299970e+02,-5.88434318e-08
58,1742.75,137.24,15.4097,0,2.41664,7.23743531e+02,-5.04749561e-09,-5.05067568e-09,-4.55737984e+01,2.11488283e+01,5.72537196e-08
59,86.4204,139.757,17.0355,0,3.06021,2.85691423e+02,3.24469704e-10,-5.56726456e-11,5.32618804e+01,-4.71147082e+01,2.18836656e-10
60,1829.58,143.22,16.128,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
61,562.929,147.764,15.9928,0,2.37334,4.10935858e+02,1.00321837e-12,5.11931949e-13,7.65492383e+00,-6.07689740e+01,3.22723037e-13
62,1045.55,167.072,11.9062,0,1.91296,2.41111018e+04,-1.94876262e-09,4.81252616e-09,7.59463128e+01,-6.68895622e+00,1.57680829e-08
63,1105.45,156.967,13.9539,0,1.97557,3.42160506e+03,4.57433219e-08,2.13859492e-08,-2.45467254e+01,-1.57073624e+01,1.42223859e-07
64,894.073,180.933,10.7919,0,1.89909,6.74507605e+04,6.81662915e-09,9.63829452e-09,-1.08091408e+02,-9.68012185e+01,5.67660345e-08
65,108.387,156.734,14.5795,0,1.90307,2.08658735e+03,2.20042098e-12,-6.40416960e-12,1.53449951e+01,2.06831530e+01,9.69575372e-14
66,1149.63,159.233,14.6349,0,1.91407,1.82079215e+03,3.13285461e-12,6.63583007e-12,-9.83923362e+00,7.37007960e+00,-5.53553466e-13
67,192.049,168.654,14.1826,0,2.53369,2.25732151e+03,3.40065597e-12,2.77191350e-12,4.21954588e+01,-1.33461741e+01,-4.43484840e-13
68,1878.39,163.239,16.7886,0,2.07962,3.00752895e+02,-9.96510451e-11,1.16726053e-10,-5.75722179e+00,1.29051082e+01,-1.90032898e-10
69,739.102,170.595,16.2769,0,1.96291,4.56166489e+02,-1.15598516e-12,-1.25749467e-13,1.61843785e+01,5.07011977e+01,4.89039927e-14
70,1637.37,191.291,12.159,0,1.8893,1.92044740e+04,3.00790123e-09,-1.73068075e-09,7.33248061e+01,-6.22793266e+01,1.33037833e-08
71,1232.25,344.396,7.29864,0,4.96728,5.79817734e+05,-3.06259984e-07,-4.64051262e-08,-2.04865734e+05,-3.93505458e+02,4.71306103e-07
72,1343.09,198.78,12.1534,0,1.89729,1.92289607e+04,1.63192179e-09,-1.37758683e-09,-4.78397572e+01,2.31951661e+01,1.71326309e-08
73,651.18,208.788,12.0388,0,1.9055,2.13662809e+04,6.95123437e-09,-2.15197260e-09,4.61587018e+01,4.99234573e+00,2.90374655e-08
74,609.423,192.562,15.8021,0,2.48365,5.94905930e+02,2.16013019e-10,-2.62462768e-09,4.61276889e+01,3.16234129e+01,1.06963689e-08
75,1872.06,247.627,9.04455,0,2.30033,3.01332970e+05,1.18780418e-08,1.47898292e-08,-1.61491382e+04,3.79753053e+02,-2.33360678e-08
76,260.023,199.346,16.0149,0,2.34021,4.75972927e+02,8.92489253e-13,2.54773332e-13,-5.40437087e+01,4.61560210e+01,-3.35083166e-13
77,1008.16,214.688,12.6394,0,1.91598,1.22819374e+04,-8.15211756e-10,-2.51615708e-09,-2.58901909e+01,1.01602442e+01,8.31266166e-09
78,381.299,204.625,14.5193,0,1.88959,2.22440048e+03,1.44617183e-12,-7.17314130e-13,9.12527425e+00,-4.55322901e+00,6.61949817e-13
79,1825.31,235.979,11.905,0,1.93912,2.30635343e+04,4.30622260e-08,-4.14448263e-08,-6.87662430e+01,-7.60016725e+01,1.77613721e-07
80,2012.68,212.109,16.799,0,1.97646,3.13058722e+02,-9.84951329e-13,-2.89144541e-13,1.13524493e+01,-7.52132360e+00,1.12844795e-13
81,415.139,256.566,9.47822,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
82,1478.55,215.562,15.6373,0,2.74911,5.51021133e+02,7.35191138e-10,1.62938652e-10,-3.09863400e+01,-1.09017360e+01,7.92183903e-09
83,1271.67,217.209,14.8309,0,3.0859,9.96402833e+02,-1.17765772e-12,-7.91456892e-13,6.27658548e+01,-2.34850635e+01,2.21608528e-13
84,2043.13,219.735,15.2585,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
85,751.278,221.332,16.066,0,3.33973,3.87464142e+02,-1.50243713e-10,-7.48916302e-10,3.82149870e+01,-5.48994593e+01,2.23428065e-10
86,1737.48,230.311,14.7715,0,2.71151,1.02892811e+03,2.05685517e-12,1.70423618e-12,-5.55579792e+01,-1.62697520e+01,1.38994480e-13
87,154.737,227.565,16.3886,0,2.70807,2.94266728e+02,5.80123658e-13,-3.77289791e-13,2.25748933e+01,3.56995678e+01,9.62841399e-14
88,280.862,232.473,15.2052,0,1.9994,1.12519657e+03,-6.02366093e-10,-1.70660655e-10,-6.06925292e+00,-2.80190390e+00,4.66548164e-09
89,1369.63,237.736,16.7504,0,1.8569,3.38109169e+02,1.00156946e-12,-7.56880163e-13,6.33643536e+00,-2.01775386e+01,1.81857035e-13
90,666.694,248.597,14.6802,0,2.88026,1.11582438e+03,-3.83543685e-11,2.28838519e-11,-1.26193644e+02,-1.73851352e+01,1.18216912e-10
91,4.88935,268.391,12.3641,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
92,654.8,247.79,15.389,2,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
93,599.738,277.721,12.1903,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
94,945.783,255.188,15.5912,0,3.49132,4.80172979e+02,-4.41473228e-09,-1.92778688e-09,-4.09728643e+01,-2.77684931e+01,7.72394690e-09
95,1533.36,278.039,11.4057,0,1.89017,3.84799650e+04,4.92842372e-09,-1.08055986e-09,-4.17298663e+01,-9.92691545e+01,1.73289017e-08
96,1126.1,271.341,12.4656,0,1.90166,1.45080573e+04,-4.86744047e-11,-8.74276909e-10,8.22431725e+00,9.84053479e+00,2.28816278e-09
97,1588.28,270.828,15.8268,0,2.94927,4.68863262e+02,4.72119821e-10,1.07439918e-09,8.45307733e+00,1.97521013e+01,3.60672652e-09
98,596.466,284.009,12.5649,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
99,131.467,274.313,14.9571,0,1.97887,1.29272541e+03,2.23986716e-12,1.94490730e-12,-4.35657991e+00,-2.29694769e+01,6.13600631e-12
100,360.97,279.337,16.3714,0,2.30029,3.47837839e+02,1.07580908e-10,-1.80500328e-09,4.03624334e+00,-2.83426060e+00,2.30866572e-08
101,396.396,293.401,14.0667,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
102,404.875,282.834,14.7583,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
103,251.284,316.486,12.8243,0,3.47147,5.55436963e+03,-8.76359103e-09,2.76533007e-09,1.20528356e+02,-7.29514217e+02,-2.11703790e-07
104,1329.24,290.888,17.0634,2,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
105,274.202,310.899,14.265,0,3.5824,1.50453565e+03,-1.09611996e-13,-5.16912877e-13,-2.66583793e+02,1.84691217e+02,2.45051264e-13
106,511.109,292.254,15.819,0,2.47435,4.63175350e+02,-1.22408193e-12,3.04532436e-13,-1.16447431e+01,1.80894157e+01,3.55981197e-14
107,1515.08,310.623,13.3166,0,2.94233,3.91927941e+03,2.09527229e-08,-1.10483162e-08,4.18870037e+01,-6.46691593e+01,1.22776866e-07
108,1360.33,295.06,15.8608,0,2.24815,5.59056667e+02,2.03231484e-09,-7.70731067e-11,-7.26333332e+01,1.40272376e+01,1.48873557e-08
109,607.031,296.878,13.3565,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
110,41.472,302.745,16.365,0,1.79786,3.98251168e+02,-1.49725438e-13,-1.36117377e-13,-1.12364974e+01,-1.01856428e+01,-5.34701522e-14
111,475.522,319.952,13.9124,0,3.82437,1.83801861e+03,-2.81339738e-12,3.42693362e-12,1.37546702e+02,-9.52109950e+01,2.83790542e-12
112,1726.96,311.949,15.6189,0,3.52688,4.14768475e+02,3.15840972e-12,3.15421002e-11,5.64968639e+01,-3.48522378e+01,-1.53605121e-10
113,1262.27,321.781,13.8719,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
114,1572.32,339.922,10.553,0,1.89993,8.40198839e+04,-5.62582596e-09,-1.29930270e-08,-1.58823097e+02,-1.06292716e+02,5.88489829e-08
115,124.266,316.184,14.8164,0,0.783992,4.29162057e+03,1.02724207e-08,-1.26186325e-09,-7.81898238e+01,3.10876337e+00,1.78789872e-07
116,760.87,322.905,16.8215,2,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
117,1366.58,325.197,15.5069,0,2.90372,5.78407048e+02,9.75302337e-10,4.03003892e-10,-6.45221200e+01,1.09143013e+01,-5.09166554e-09
118,383.897,325.408,13.884,0,0.940384,8.69504675e+03,-2.99044589e-09,3.94890531e-09,-3.72726221e+02,5.76032471e+02,-8.40623374e-08
119,1003.39,333.567,13.9482,0,1.94388,3.70566885e+03,-3.08600092e-08,4.37665485e-09,-4.95594301e+01,-2.65756852e+01,1.23832761e-08
120,1934.52,334.464,15.2222,0,1.86938,1.16216991e+03,-2.90143603e-12,6.31647733e-13,2.66743335e+01,-4.41024429e+01,2.99496377e-12
121,912.975,347.469,13.9824,0,3.01602,2.21802534e+03,1.89721975e-12,-9.35692104e-13,9.37871314e+01,-9.94732914e+01,4.52871416e-14
122,762.242,337.809,14.2903,0,1.84717,2.71842214e+03,2.54329404e-08,3.81661428e-08,7.40795462e+01,-1.42197589e+01,-1.35721623e-07
123,1584.31,367.67,12.5754,0,3.46855,6.34581395e+03,2.49641593e-08,-5.88360121e-08,3.25052710e+02,2.15055251e+02,-4.40415647e-07
124,1476.33,341.016,15.1885,0,1.9083,1.14120561e+03,2.84698973e-12,-3.93097438e-12,-2.32311489e+01,2.45999987e+01,2.63358606e-12
125,641.205,345.774,12.599,2,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
126,1276.58,347.371,16.3119,2,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
127,217.999,351.646,16.6256,0,2.01814,3.13558350e+02,1.63755720e-13,2.64752489e-13,-1.45410172e-01,-1.26182994e+01,-1.78365993e-14
128,552.675,354.963,15.9382,0,2.4173,3.60432791e+02,-8.34924327e-13,-4.02090735e-13,5.47931164e+00,1.43998800e+01,1.18970328e-13
129,1674.73,356.531,15.0558,0,2.41046,1.00658162e+03,6.31237617e-09,9.45102071e-09,-1.79995117e+01,-5.64636865e+01,2.50203839e-08
130,743.919,356.817,15.9771,0,3.36924,3.46054122e+02,1.13086796e-10,3.35166471e-11,-1.82930310e+01,-6.21759427e+01,3.99481370e-10
131,495.435,358.449,17.1861,0,1.93509,2.34644698e+02,2.50665404e-13,-4.45410936e-12,-6.43248786e+00,-8.89984367e-01,1.77586950e-12
132,1177.48,360.969,17.3154,2,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
133,623.732,377.778,12.6376,0,1.90618,1.23077880e+04,2.46353360e-10,5.69997260e-09,2.46480250e+01,-3.12726991e+01,1.87713957e-08
134,1955.31,362.705,14.4579,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
135,410.042,412.859,13.6209,0,3.5857,1.62299140e+03,-2.88485000e-09,5.73000690e-09,-3.69964010e+02,-1.47793908e+02,-2.08957003e-08
136,767.37,372.583,14.7039,0,1.92073,1.85275191e+03,-1.62137830e-12,-2.36967114e-12,-3.07327174e+01,8.66876530e+00,2.29828323e-13
137,1154.91,371.243,15.1292,0,2.0744,1.06657633e+03,-2.20326501e-12,-1.77115167e-13,-2.71279042e+01,1.59568028e+02,6.42113915e-13
138,506.754,367.814,17.6947,0,2.00888,2.22995698e+02,5.32083580e-13,-2.42089460e-13,-2.31332041e+01,-1.42927085e+01,-1.47199565e-13
139,1794.87,381.626,12.4203,0,1.90527,1.51239764e+04,7.36286296e-11,1.38014018e-09,-1.86903150e+01,-5.14152944e+01,3.89956185e-09
140,1954.43,370.214,14.349,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
141,1222.45,411.54,9.3969,0,2.0879,2.29681342e+05,4.89314370e-08,5.85146872e-09,2.20766319e+03,-1.13829092e+02,-6.56805209e-08
142,528.882,373.453,15.8019,0,2.65294,5.20296495e+02,8.47657699e-10,-5.52750697e-10,-1.59968838e+01,-7.05428226e+01,2.42147516e-09
143,240.852,375.477,15.6702,2,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
144,121.719,375.148,16.0459,0,3.08121,3.75840416e+02,-1.54658290e-12,7.44679130e-13,-3.79560809e+01,3.91984086e+01,2.72825219e-12
145,407.078,393.681,14.4516,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
146,694.226,389.89,14.7364,0,2.5356,1.19856629e+03,2.44640507e-12,-2.81236140e-12,-8.37136959e+01,1.77450694e+01,-2.83520942e-13
147,1744.88,381.973,15.8813,0,3.46273,3.87880425e+02,-6.65427831e-13,1.25212564e-13,-4.21180130e+01,-1.11678776e+01,-4.47715191e-14
148,1679.6,422.855,9.36041,0,2.00657,2.45016017e+05,5.82510890e-09,-1.14280573e-08,-2.05730986e+03,-2.93757238e+02,-5.86948303e-09
149,19.9179,383.175,16.5118,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
150,158.149,397.464,13.688,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
151,150.049,399.36,13.6891,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
152,536.351,412.134,15.3851,0,2.83727,6.49424661e+02,1.09225104e-09,-4.81613582e-11,-1.86234780e-01,1.72380019e+01,3.53293309e-09
153,1559.15,412.573,15.394,0,2.68787,5.69950987e+02,-5.20760826e-11,9.51485876e-11,6.72681091e+01,1.51041077e+02,4.59671662e-10
154,168.031,414.999,17.4595,0,1.8285,2.25668669e+02,5.73478902e-11,-5.75988173e-10,-3.47004856e+01,1.89678731e+01,1.75058584e-09
155,746.337,422.175,16.3605,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
156,337.799,451.865,13.9498,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
157,18.1349,1353.32,9.35822,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
158,1702.01,495.986,12.2637,0,6.12548,5.17941862e+03,1.18060316e-12,-3.92404398e-12,-2.76890600e+02,2.96068446e+02,8.75239888e-13
159,1160.01,449.518,12.6646,0,1.92087,1.18701365e+04,1.03448366e-10,1.19538396e-09,-3.81208732e+01,4.92468693e+01,3.45098850e-09
160,341.617,440.068,14.3531,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
161,17.8717,447.834,16.0652,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
162,1840.46,451.542,15.817,0,2.40529,5.52196130e+02,-1.68524688e-09,-4.67072468e-09,8.02323644e+00,-2.59396956e+01,4.72944519e-08
163,1658.67,454.014,16.0623,0,1.72319,5.56225785e+02,5.00078144e-12,1.82460206e-11,-4.60755844e+01,3.29593762e+01,2.76374056e-11
164,505.294,463.096,15.6065,0,2.84164,4.40073713e+02,6.46732523e-14,-6.31810005e-13,-2.12900000e+01,-4.02615960e+01,3.10222943e-13
165,1438.98,463.083,15.6896,2,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
166,166.63,463.733,14.2852,2,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
167,1514.94,464.914,16.167,0,1.91004,5.18540117e+02,-2.72062783e-08,6.91619301e-09,3.44745845e+01,4.13026292e+01,-1.53724692e-08
168,1592.77,468.115,16.3351,0,2.78281,3.03801566e+02,2.19012882e-12,-5.96312896e-13,6.18599794e+01,2.67391798e+01,-3.81011773e-12
169,1447.43,468.336,15.635,0,0.513054,1.60162942e+02,8.63723874e+00,-7.75461904e-01,1.18991900e+01,7.25325427e+00,4.43049907e+01
170,160.724,476.931,14.1686,0,2.58652,1.97215895e+03,-4.03199408e-12,3.48324615e-12,9.44689523e+01,1.04437365e+01,3.77716793e-13
171,1944.15,469.371,15.9438,0,0.711254,1.61398213e+02,2.47646384e+01,-6.95117224e+00,8.32673043e+00,-6.87467060e+00,4.76692703e+01
172,4.64694,485.076,13.9015,1,-9999,-9.99900000e+03,-9.99900000e+03,0.00000000e+00,-9.99900000e+03,0.00000000e+00,-9.99900000e+03
173,713.654,472.957,15.6765,0,1.98032,7.91980932e+02,3.44557004e-10,3.49694116e-10,-2.76590793e+01,-2.18752498e+01,7.84138638e-10
174,1368.96,495.104,13.5528,0,3.09838,3.23189169e+03,3.92269271e-12,-2.35906774e-12,8.30761495e+00,3.95000847e+02,4.90843684e-13
175,1509.63,480.474,15.5116,0,2.43449,5.97921065e+02,5.46590717e-13,-1.28754392e-12,1.95515646e+01,-4.03563421e+01,3.26246636e-13
176,1216.59,487.595,14.5107,0,1.89326,2.22118833e+03,3.76257531e-12,5.16566583e-12,7.42509081e+00,-3.84710354e+01,-4.14619674e-13
