162.235,224.647,0,0.000957104,-0.000949708,0.0652818,-0.00153838,0.0610813
539.657,221.229,0,0.166301,-0.284535,593.264,4.87033,78.0866
180.876,222.105,0,-0.274494,0.268716,79.3399,45.9141,67.6213
501.347,222.4,0,0.243199,0.26716,21.5803,7.87117,41.8416
367.859,223.495,0,-0.246597,0.0796523,13.1789,1.9169,10.5571
119.106,224.703,0,0.209506,-0.463968,3.17498,-1.25776,4.52251
14.5318,225.302,128,0,0,9999,0,9999
13.1287,225.295,128,0,0,9999,0,9999
488.408,225.36,0,0.209048,0.553048,81.0345,62.8211,137.044
333.693,225.792,0,0.286849,-0.155934,6.51402,-2.12665,9.50513
7.74943,227.562,0,-0.0789646,-0.074825,36.3711,15.2684,15.1722
14.411,226.198,0,-0.0945845,-0.0494231,1.7218,-1.51874,2.91824
481.872,228.081,0,-0.097836,-0.103142,9.24802,-2.22732,22.3926
421.211,228.502,0,0.283527,0.596125,18694.1,-12056.5,7789.69
442.365,232.044,0,0.0316047,-0.0966495,1012.51,-282.565,120.937
334.217,232.272,0,-0.31217,0.414954,33.7171,9.75273,276.456
255.093,232.896,0,0.249277,-0.0478645,116.129,17.9422,274.55
529.81,233.349,0,0.634834,0.0503963,1.06498,-0.00428198,1.46988
45.6629,234.016,0,-0.478836,-0.342506,6.80749,4.29086,14.6053
532.462,233.572,0,-0.273848,0.363046,152.452,67.7214,135.724
10.4849,235.181,128,0,0,9999,0,9999
12.017,233.819,128,0,0,9999,0,9999
208.277,239.366,0,-0.00759721,0.0185211,0.0641186,0.00247925,0.0655361
384.467,234.549,0,-0.0162981,0.0989733,17.2401,3.33782,11.1934
96.5261,235.034,128,0,0,9999,0,9999
158.745,242.041,0,0.00625562,0.000977527,0.0143414,-0.000179831,0.0151122
9.99,236.518,128,0,0,9999,0,9999
348.098,237.005,0,-0.201055,-0.501048,282.348,-12.1976,5.14825
417.836,251.295,0,-0.00187349,0.00179855,0.020193,-0.000316094,0.0199289
9.80864,238.765,128,0,0,9999,0,9999
454.372,238.412,0,-0.0739258,-0.636828,10.4627,3.76458,60.8161
232.106,239.176,0,-0.130118,-0.0162865,57.069,57.8339,101.262
114.988,239.856,0,0.0734885,-0.0827484,14.1575,0.859029,19.6531
355.242,241.902,64,0,0,9999,0,9999
150.762,242.177,0,0.171816,-0.226429,26.0487,1.76622,805.587
297.016,243.613,0,0.0583657,0.0645678,2.05623,-0.376993,2.44628
157.247,252.867,0,-0.0110717,0.000221306,0.00360911,1.70601e-05,0.00386165
463.496,242.671,0,0.124608,-0.176259,56.3185,-78.4146,184.884
5.14096,243.9,0,0.37831,0.318256,65.2533,-22.7049,33.0949
255.905,244.629,0,0.153698,-0.104486,142.835,-21.984,58.1413
440.702,245.398,0,-0.0443265,-0.658775,11.5917,2.26459,12.5657
10.6321,245.935,128,0,0,9999,0,9999
30.1255,246.549,64,0,0,9999,0,9999
135.519,246.61,0,-0.0768264,-0.502099,13.9894,-7.34364,69.8101
481.853,257.216,0,0.00134712,0.00403136,0.0137823,9.31185e-05,0.0141168
377.082,250.673,0,-0.0255766,0.0586318,129.227,30.2993,122.044
150.215,250.576,0,-0.325011,-0.186566,21.0249,19.8084,114.029
367.994,252.065,0,0.0199691,0.054624,3.59437,-0.0204089,5.61872
445.935,252.452,0,-0.459197,-0.11746,19.0348,-2.09889,14.631
326.946,253.064,0,-0.433587,-0.244351,1798.06,1323.6,1000.15
39.2345,254.441,0,-0.107247,-0.14945,33.3059,-21.7473,285.794
204.324,255.411,0,0.0411594,-0.206564,383.579,-0.333727,526.802
138.834,255.908,0,-0.223324,-0.250948,4600.73,-7110.3,11113.5
444.361,256.488,0,-0.0892084,-0.165537,250.573,208.012,197.578
511.11,259.765,0,-0.0489467,0.022511,2.3401,-0.212432,1.49567
121.049,257.539,0,-0.124382,-0.387459,134.484,-27.0212,91.7183
471.585,279.855,128,0,0,9999,0,9999
268.55,258.494,128,0,0,9999,0,9999
481.032,263.86,0,0.478775,0.0319458,0.383208,-0.124896,4.53976
101.757,258.825,0,0.263723,0.0961846,14.3427,0.482332,22.6422
108.585,259.141,0,-0.1629,0.30313,89.0991,-51.4657,112.952
376.696,263.233,0,0.0529396,0.0563199,0.954055,-0.0397051,0.966747
215.986,259.89,128,0,0,9999,0,9999
41.8778,260.818,0,-0.351694,-0.052293,43.2665,-8.06125,79.3088
522.266,263.384,0,0.0969523,0.0659207,2.8985,0.723512,3.14484
180.844,262.076,128,0,0,9999,0,9999
184.414,262.44,64,0,0,9999,0,9999
186.846,262.71,64,0,0,9999,0,9999
543.197,268.186,0,0.00272157,0.00201896,0.161689,0.014215,0.168351
510.235,265.577,0,-0.339066,-0.494596,2.61491,-2.64517,11.3786
345.068,267.991,0,-0.0254185,0.0181975,0.299869,-0.00627995,0.303286
350.325,272.311,0,-0.566844,-0.0566208,0.308053,-0.0901334,0.490118
505.98,267.298,0,-0.304396,0.166787,6.1125,-2.96037,19.4397
529.816,276.002,0,0.136126,0.0352095,0.0900341,0.00527362,0.0938544
20.9039,268.402,0,0.0434966,-0.00358866,15.3949,3.20182,12.1447
208.92,268.211,0,-0.236418,0.186972,16.4264,0.282137,19.7816
132.323,268.498,0,0.10622,0.371556,235.737,-22.491,31.0693
458.12,268.4,0,-0.531946,-0.202812,18195.9,-74040.1,301645
104.281,268.832,0,0.0863339,0.0115075,26.0758,17.4133,74.8663
105.817,269.768,128,0,0,9999,0,9999
434.803,272.462,0,0.321747,-0.210786,316.345,504.742,824.853
410.322,274.982,0,-0.0774494,0.163404,5.08289,-0.0276839,4.90094
153.322,272.651,0,-0.156304,-0.0291302,30.8487,4.1868,38.9778
476.142,273.534,128,0,0,9999,0,9999
475.589,274.609,128,0,0,9999,0,9999
47.1947,280.12,0,0.0658836,0.0138828,0.171482,-0.0208348,0.178387
264.011,275.314,0,0.0509246,-0.397584,40.7737,23.5512,224.182
537.092,277.482,0,0.294637,-0.210538,656.437,-275.264,142.304
474.86,275.9,128,0,0,9999,0,9999
489.883,277.293,128,0,0,9999,0,9999
13.1495,282.739,0,-0.00102621,-0.00160712,0.0226916,8.14398e-05,0.0228944
355.728,298.82,0,0.23598,0.672899,284.486,23.6441,28.6832
463.363,278.429,128,0,0,9999,0,9999
152.787,278.678,0,-0.060996,0.48342,493228,286538,166476
489.966,279.493,128,0,0,9999,0,9999
469.573,285.085,64,0,0,9999,0,9999
473.005,286.438,0,-0.0013069,0.00155395,0.0362796,0.000727297,0.0339149
305.23,281.173,0,-0.659817,0.614058,7.92638,6.46746,9.99983
